product_id,item,category
2239,nine drawer office tidy,Home Decor
629,card holder love bird large,Stationery & Craft
1720,horse & pony wall art,Home Decor
312,bicycle saftey wall art,Home Decor
3485,stop for tea wall art,Kitchen & Dining
3792,wall art classic puddings,Home Decor
2443,party cones candy decoration,Party & Festive
3800,wall art loves' secret,Home Decor
1008,dog and ball wall art,Home Decor
1012,dog licence wall art,Home Decor
3796,wall art garden haven,Garden & Outdoor
102,70's alphabet wall art,Home Decor
3451,spaceboy wall art,Toys & Games
1845,keep calm wall art,Home Decor
3802,wall art only one person,Home Decor
3808,wall art vintage heart,Stationery & Craft
648,cat and bird wall art,Home Decor
3625,treasure ahoy wall art,Home Decor
3789,wall art big love,Home Decor
161,animals and nature wall art,Home Decor
1610,hanging  butterfly t-light holder,Home Decor
1032,dolly girl wall art,Toys & Games
3687,village show wall art,Home Decor
3801,wall art mid century modern,Home Decor
3809,wall art work rest and play,Toys & Games
552,buffalo bill wall art,Home Decor
3805,wall art the magic forest,Home Decor
1740,i love london wall art,Home Decor
3799,wall art keep calm,Home Decor
3788,wall art bicycle saftey,Home Decor
3790,wall art buffalo bill,Home Decor
3807,wall art village show,Home Decor
3804,wall art stop for tea,Kitchen & Dining
3794,wall art dog licence,Home Decor
3798,wall art i love london,Home Decor
3785,wall art 70's alphabet,Home Decor
1854,key ring baseball boot assorted,Apparel & Accessories
3797,wall art horse & pony,Home Decor
3786,wall art animals and nature,Home Decor
2591,pink horse sock puppet kit,Toys & Games
3660,tuscan villa feeding station,Garden & Outdoor
1855,key ring baseball boot union jack,Apparel & Accessories
150,amber glass tassle bag charm,Kitchen & Dining
2749,purple glass tassle bag charm,Kitchen & Dining
3787,wall art bicycle safety,Home Decor
3803,wall art spaceboy,Toys & Games
3795,wall art dolly girl,Toys & Games
1739,i love london mini rucksack,Apparel & Accessories
3073,set 36 colouring pencils doiley,"Health, Beauty & Personal Care"
3054,set 12 colouring pencils doiley,"Health, Beauty & Personal Care"
3934,woodland mini rucksack,Apparel & Accessories
1673,heart trellis triple t-light holder,Home Decor
3793,wall art dog and ball,Home Decor
3791,wall art cat and bird,Home Decor
3782,"wall art , loves' secret",Home Decor
3810,"wall art,only one person",Home Decor
3784,"wall art ,puddings",Home Decor
2101,midnight blue drop crystal necklace,Apparel & Accessories
3657,tuscan villa bird table,Home Decor
3690,vintage  2 metre folding ruler,Stationery & Craft
2214,n0 singing metal sign,Home Decor
3666,ubo-light triobase purple,Home Decor
3287,silver 2 strand necklace-leaf charm,Apparel & Accessories
876,cracked glaze earrings red,Apparel & Accessories
1094,drop earrings w flower & leaf,Apparel & Accessories
3314,silver m.o.p. orbit necklace,Apparel & Accessories
2996,ruby glass cluster earrings,Kitchen & Dining
1510,gold m.o.p. orbit necklace,Apparel & Accessories
3659,tuscan villa dovecote bird feeder,Garden & Outdoor
3783,"wall art , the magic forest",Home Decor
882,cream bunny easter egg basket,Seasonal
2530,pink bunny easter egg basket,Seasonal
404,blue bunny easter egg basket,Seasonal
353,black drop crystal necklace,Apparel & Accessories
3806,wall art treasure ahoy,Home Decor
526,box of 6 christmas cake decorations,Seasonal
1689,henrietta hen mug,Kitchen & Dining
2107,milk maids mug,Kitchen & Dining
1130,egg cup milkmaid ingrid,Kitchen & Dining
2580,pink hanging heart t-light holder,Apparel & Accessories
1127,egg cup henrietta hen pink,Kitchen & Dining
3519,sweet heart cake carrier,Kitchen & Dining
3542,t-light holder hanging love bird,Home Decor
2305,oval  mini portrait frame,Home Decor
1663,heart mini portrait frame,Home Decor
3468,square mini portrait frame,Home Decor
2472,pearlised ivory heart large,Home Decor
1022,dolly cabinet 2 drawers,Toys & Games
1129,egg cup milkmaid helga,Kitchen & Dining
2078,medium parlour picture frame,Home Decor
3772,vintage zinc watering can,Garden & Outdoor
3773,vintage zinc watering can small,Garden & Outdoor
1914,large parlour picture frame,Home Decor
3387,small parlour picture frame,Home Decor
1126,egg cup henrietta hen cream,"Health, Beauty & Personal Care"
1128,egg cup milkmaid heidi,Kitchen & Dining
3771,vintage zinc planter,Garden & Outdoor
3897,wire egg basket,Home Decor
2473,pearlised ivory heart small,Home Decor
1023,dolly cabinet 3 drawers,Toys & Games
3418,snack tray i love london,Kitchen & Dining
1698,high resolution image,Administrative
1886,landmark frame london bridge,Home Decor
1885,landmark frame covent garden,Kitchen & Dining
1888,landmark frame oxford street,Home Decor
1883,landmark frame baker street,Home Decor
1887,landmark frame notting hill,Home Decor
1884,landmark frame camden town,Home Decor
1427,"garland, vintage bells",Party & Festive
3731,vintage jingle bells heart,Stationery & Craft
3732,vintage jingle bells wreath,Stationery & Craft
3930,woodland large blue felt heart,Home Decor
3931,woodland large pink felt heart,Apparel & Accessories
3932,woodland large red felt heart,Home Decor
178,antique heart shelf unit,Home Decor
2128,mini lights woodland mushrooms,Garden & Outdoor
3938,woodland small red felt heart,Home Decor
3529,sweetheart wall tidy,Home Decor
2950,rococo wall mirror white,Home Decor
3060,set 12 vintage doily chalk,"Health, Beauty & Personal Care"
513,botanical gardens wall clock,Garden & Outdoor
3699,vintage bells garland,Party & Festive
275,baroque butterfly earrings crystal,Apparel & Accessories
2949,rococo wall miror,Home Decor
975,decrotivevintage coffee grinder box,Kitchen & Dining
3604,traditional pick up sticks game,Toys & Games
3129,set of 3 mini hanging portraits,Home Decor
3603,traditional naughts & crosses,Toys & Games
3607,tradtional alphabet stamp set,Stationery & Craft
3076,set 4 picnic cutlery blueberry,Kitchen & Dining
3576,three mini hanging frames,Home Decor
3936,woodland small blue felt heart,Home Decor
3720,vintage doily jumbo bag red,"Health, Beauty & Personal Care"
2016,lunch bag paisley park,Apparel & Accessories
1824,jumbo bag paisley park,Apparel & Accessories
3665,ubo-light triobase blue,Home Decor
3147,set of 36 vintage christmas doilies,Seasonal
3145,set of 36 spaceboy paper doilies,Toys & Games
3141,set of 36 dolly girl paper doilies,Toys & Games
3494,strawberry ceramic trinket pot,Kitchen & Dining
970,decorative vintage coffee  box,Kitchen & Dining
3144,set of 36 pantry paper doilies,"Health, Beauty & Personal Care"
3078,set 4 picnic cutlery fondant,Kitchen & Dining
3937,woodland small pink felt heart,Apparel & Accessories
3319,silver record cover frame,Stationery & Craft
809,classic chrome bicycle bell,Apparel & Accessories
3077,set 4 picnic cutlery cherry,Kitchen & Dining
3131,set of 3 pantry wooden spoons,Kitchen & Dining
2396,pantry kitchen thermometer,Toys & Games
1974,light decoration battery operated,Party & Festive
1844,keep calm birthday wrap,Stationery & Craft
151,amber glass/shell/pearl necklace,Kitchen & Dining
82,5 strand glass necklace amethyst,Kitchen & Dining
2997,ruby glass cluster necklace,Kitchen & Dining
812,classic diamante necklace jet,Apparel & Accessories
992,diamante necklace black,Apparel & Accessories
3974,wrap keep calm birthday,Stationery & Craft
2020,lunch bag red vintage doily,"Health, Beauty & Personal Care"
375,black sil't squ candle plate,Kitchen & Dining
169,ant silver turquoise boudicca ring,Apparel & Accessories
2621,pink polkadot plate,Kitchen & Dining
3471,st george set of 10 party lights,Party & Festive
3952,wrap a pretty thank you,Stationery & Craft
810,classic crome bicycle bell,Apparel & Accessories
1017,doily thank you card,"Health, Beauty & Personal Care"
108,a pretty thank you card,Stationery & Craft
383,black vint art dec crystal bracelet,Apparel & Accessories
3656,tuscan villa bird feeder,Garden & Outdoor
2406,paper bunting vintage party,Party & Festive
2403,paper bunting paisley park,Party & Festive
1913,large parlour frame,Home Decor
2077,medium parlour frame,Home Decor
3386,small parlour frame,Home Decor
1299,flower shop design mug,Kitchen & Dining
2972,rose flower candle+incense 16x16cm,"Health, Beauty & Personal Care"
3841,white christmas tree 60cm,Seasonal
2386,paisley park card,Stationery & Craft
2315,pack 3 boxes christmas panettone,Seasonal
2313,pack 3 boxes bird panettone,Kitchen & Dining
847,coloured glass star t-light holder,Kitchen & Dining
904,crystal czech cross phone charm,Apparel & Accessories
5,12 hanging eggs hand painted,Home Decor
3181,set of 6 easter rainbow chicks,Seasonal
1096,dusty pink christmas tree 60cm,Seasonal
1774,ivory retro kitchen wall clock,Toys & Games
2352,pack of 6 panettone gift boxes,Kitchen & Dining
651,cat with sunglasses blank card,Kitchen & Dining
480,blue retro kitchen wall clock,Toys & Games
2825,red retro kitchen wall clock,Toys & Games
3860,white moroccan metal lantern,Home Decor
1599,hand painted hanging easter egg,Seasonal
3671,union jack hot water bottle,"Health, Beauty & Personal Care"
3873,white stone/crystal earrings,Apparel & Accessories
2100,midnight blue crystal drop earrings,Apparel & Accessories
2372,paint your own eggs in crate,Stationery & Craft
311,bicycle puncture repair kit,Toys & Games
807,classic bicycle clips,Apparel & Accessories
899,crochet lilac/red bear keyring,Apparel & Accessories
3420,snack tray red gingham,Kitchen & Dining
3417,snack tray happy forest,Kitchen & Dining
3419,snack tray paisley park,Kitchen & Dining
3190,set of 6 ribbons country style,Party & Festive
3421,snack tray red vintage doily,"Health, Beauty & Personal Care"
3192,set of 6 ribbons perfectly pretty,Party & Festive
1440,gin and tonic diet metal sign,Home Decor
3191,set of 6 ribbons party,Party & Festive
3288,silver and black orbit necklace,Apparel & Accessories
1952,"letter ""f"" bling key ring",Apparel & Accessories
1961,"letter ""o"" bling key ring",Apparel & Accessories
1965,"letter ""t"" bling key ring",Apparel & Accessories
1966,"letter ""u"" bling key ring",Apparel & Accessories
1968,"letter ""w"" bling key ring",Apparel & Accessories
1970,"letter ""z"" bling key ring",Apparel & Accessories
2544,pink crystal skull phone charm,Apparel & Accessories
888,cream hanging heart t-light holder,"Health, Beauty & Personal Care"
2414,"paper craft , little birdie",Stationery & Craft
522,bottled water,Miscellaneous
601,candles,Miscellaneous
1036,domestic eggs,Miscellaneous
1005,dishes,Miscellaneous
1754,instant food products,Miscellaneous
3637,tropical fruit,Produce
3280,shopping bags,Household
565,butter,Dairy
2304,other vegetables,Produce
3891,whole milk,Dairy
4004,yogurt,Dairy
837,coffee,Beverages
1391,frozen potato products,Miscellaneous
1392,frozen vegetables,Produce
521,bottled beer,Beverages
803,citrus fruit,Produce
3359,sliced cheese,Dairy
3778,waffles,Bakery & Snacks
741,chocolate,Miscellaneous
1595,hamburger meat,Meat
921,curd,Dairy
1284,flower (seeds),Gardening
2281,onions,Miscellaneous
547,brown bread,Bakery & Snacks
3823,whipped/sour cream,Dairy
3426,soda,Beverages
824,cleaner,Cleaning & Hygiene
3029,sausage,Meat
307,berries,Produce
3455,specialty chocolate,Miscellaneous
2956,rolls/buns,Bakery & Snacks
1395,fruit/vegetable juice,Produce
2062,margarine,Condiments & Spices
2951,roll products,Bakery & Snacks
3667,uht-milk,Dairy
3028,sauces,Condiments & Spices
2237,newspapers,Household
1996,long life bakery product,Bakery & Snacks
602,candy,Miscellaneous
1341,frankfurter,Miscellaneous
303,beef,Meat
3424,soap,Cleaning & Hygiene
2714,pot plants,Gardening
2961,root vegetables,Produce
979,dessert,Bakery & Snacks
1524,grapes,Produce
3046,semi-finished bread,Bakery & Snacks
705,chewing gum,Miscellaneous
3835,white bread,Bakery & Snacks
3025,salty snack,Bakery & Snacks
1648,hard cheese,Dairy
613,canned beer,Beverages
2279,oil,Pantry
2464,pastry,Bakery & Snacks
1742,ice cream,Dairy
1283,flour,Pantry
1753,instant coffee,Beverages
1718,honey,Condiments & Spices
2726,processed cheese,Dairy
2213,mustard,Condiments & Spices
2072,meat spreads,Meat
650,cat food,Pet Care
831,cling film/bags,Household
1594,ham,Meat
1973,light bulbs,Miscellaneous
2872,red/blush wine,Beverages
3432,soups,Miscellaneous
747,chocolate marshmallow,Miscellaneous
1988,liquor,Beverages
2216,napkins,Household
264,baking powder,Miscellaneous
3688,vinegar,Condiments & Spices
1390,frozen meals,Miscellaneous
3521,sweet spreads,Condiments & Spices
3509,sugar,Miscellaneous
1734,hygiene articles,Personal Care
1992,liver loaf,Meat
2662,pip fruit,Produce
2071,meat,Meat
883,cream cheese,Dairy
1789,jam,Condiments & Spices
1696,herbs,Miscellaneous
2998,rum,Miscellaneous
3463,spread cheese,Dairy
309,beverages,Beverages
3427,soft cheese,Dairy
2492,photo/film,Household
2163,misc. beverages,Beverages
2067,mayonnaise,Miscellaneous
1387,frozen dessert,Bakery & Snacks
2493,pickled vegetables,Produce
4033,zwieback,Miscellaneous
3539,syrup,Condiments & Spices
566,butter milk,Dairy
3453,specialty bar,Miscellaneous
2936,rice,Pantry
980,detergent,Cleaning & Hygiene
707,chicken,Meat
3024,salt,Condiments & Spices
3045,seasonal products,Condiments & Spices
3882,white wine,Beverages
3646,turkey,Miscellaneous
1989,liquor (appetizer),Beverages
246,baby cosmetics,Personal Care
1004,dish cleaner,Cleaning & Hygiene
3452,sparkling wine,Beverages
2482,pet care,Pet Care
3454,specialty cheese,Dairy
2698,popcorn,Miscellaneous
3429,softener,Cleaning & Hygiene
1011,dog food,Pet Care
854,condensed milk,Dairy
2710,pork,Meat
2271,nut snack,Bakery & Snacks
2055,make up remover,Personal Care
1730,house keeping products,Miscellaneous
922,curd cheese,Dairy
615,canned fruit,Produce
1848,ketchup,Condiments & Spices
1388,frozen fish,Miscellaneous
2292,organic sausage,Meat
670,cereals,Bakery & Snacks
2368,packaged fruit/vegetables,Produce
576,cake bar,Bakery & Snacks
1258,finished products,Bakery & Snacks
614,canned fish,Miscellaneous
2272,nuts/prunes,Miscellaneous
3577,tidbits,Miscellaneous
978,dental care,Miscellaneous
2727,prosecco,Beverages
1866,kitchen towels,Kitchen
2460,pasta,Pantry
112,abrasive cleaner,Cleaning & Hygiene
1269,fish,Miscellaneous
616,canned vegetables,Produce
2715,potato products,Miscellaneous
836,cocoa drinks,Beverages
3416,snack products,Bakery & Snacks
955,decalcifier,Cleaning & Hygiene
3551,tea,Beverages
197,artif. sweetener,Condiments & Spices
535,brandy,Beverages
3456,specialty fat,Miscellaneous
3457,specialty vegetables,Produce
1987,liqueur,Miscellaneous
1249,female sanitary products,Personal Care
860,cookware,Kitchen
3458,spices,Condiments & Spices
2724,preservation products,Condiments & Spices
2993,rubbing alcohol,Cleaning & Hygiene
2732,pudding powder,Miscellaneous
252,bags,Household
3587,toilet cleaner,Cleaning & Hygiene
2059,male cosmetics,Personal Care
1591,hair spray,Personal Care
3022,salad dressing,Condiments & Spices
